KECAMATAN,DESA,KAMPUNG,RT/RW,LUAS (Ha),KEWENANGAN,Bobot Kumuh,Tingkat Kekumuhan Awal,Pembagian Kawasan Kumuh,BANGUNAN-JALAN LINGKUNGAN (Unit)-KEBUTUHAN,BANGUNAN-JALAN LINGKUNGAN (Unit)-NUMERIK,BANGUNAN-RELOKASI (Ha)-KEBUTUHAN,BANGUNAN-RELOKASI (Ha)-NUMERIK,BANGUNAN-RTLH (Unit)-KEBUTUHAN,BANGUNAN-RTLH (Unit)-NUMERIK,JALAN LINGKUNGAN-JALAN BARU (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN BARU (M)-NUMERIK,JALAN LINGKUNGAN-JALAN RUSAK (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN RUSAK (M)-NUMERIK,AIR MINUM-SAB AKSES (KK)-KEBUTUHAN,AIR MINUM-SAB AKSES (KK)-NUMERIK,AIR MINUM-SAB KEBUTUHAN (KK)-KEBUTUHAN,AIR MINUM-SAB KEBUTUHAN (KK)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-NUMERIK,SANITASI-SETPITENG KOMUNAL (KK)-KEBUTUHAN,SANITASI-SETPITENG KOMUNAL (KK)-NUMERIK,SANITASI-JAMBAN PRIBADI (KK)-KEBUTUHAN,SANITASI-JAMBAN PRIBADI (KK)-NUMERIK,PERSAMPAHAN-TPS/TPST (KK)-KEBUTUHAN,PERSAMPAHAN-TPS/ TPST (KK)-NUMERIK,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -KEBUTUHAN,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -NUMERIK,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-KEBUTUHAN,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-NUMERIK,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-KEBUTUHAN,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-NUMERIK
WARINGINKURUNG,SASAHAN,KP. CIGEDUNG,RT004-RW002,2.12728117289,PROVINSI,36,KUMUH RINGAN,Kawasan Pesisir Barat Daya,28,1,0,0,16,0,120,0,560,3,71,3,101,5,0,0,200,3,130,1,4,0,4,0,101,5,101,5,101,5,67,5
WARINGINKURUNG,SASAHAN,KP. BARU,RT006-RW002,2.32727466579,PROVINSI,33,KUMUH RINGAN,Kawasan Pesisir Barat Daya,37,1,0,0,0,0,50,0,230,3,17,0,116,5,0,0,100,1,200,3,0,0,0,0,116,5,116,5,116,5,81,5
WARINGINKURUNG,SASAHAN,KP. SIBALURUK,RT008-RW003,0.714635154713,PROVINSI,32,KUMUH RINGAN,Kawasan Pesisir Barat Daya,17,1,0,0,1,0,130,1,140,1,0,0,76,5,0,0,250,3,120,1,4,0,2,0,76,5,76,5,76,5,67,5
WARINGINKURUNG,SASAHAN,KP. SIBALE,RT011-RW004,2.96552734949,PROVINSI,31,KUMUH RINGAN,Kawasan Pesisir Barat Daya,42,1,0,0,20,0,140,0,420,1,19,0,129,5,0,0,130,1,230,3,18,0,4,0,129,5,129,5,129,5,89,5
WARINGINKURUNG,SUKABARES,KP. KASUBUHAN,RT006-RW002,2.11910192176,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Barat Daya,24,1,0,0,0,0,250,1,250,1,114,5,114,5,0,0,100,1,170,3,0,0,0,0,0,0,114,5,114,5,84,5
WARINGINKURUNG,SUKADALEM,KP. KALIORI,RT010-RW005,3.78326746428,KAB/KOTA,26,KUMUH RINGAN,Kawasan Pesisir Barat Daya,47,1,0,0,0,0,0,0,1230,3,149,5,149,5,0,0,200,1,350,1,0,0,0,0,0,0,149,5,149,0,126,5
WARINGINKURUNG,TALAGALUHUR,KP. SIDILEM,RT002-RW001,2.3476882729,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Barat Daya,28,1,0,0,2,0,0,0,160,1,99,5,105,5,0,0,200,1,170,1,1,0,1,0,105,5,105,5,105,5,90,5
WARINGINKURUNG,TALAGALUHUR,KP. SIDILEM,RT003-RW001,0.771320460148,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Barat Daya,20,1,0,0,0,0,0,0,120,1,81,5,87,5,0,0,200,3,50,0,0,0,0,0,87,5,87,5,87,5,60,5
WARINGINKURUNG,TALAGALUHUR,KP. SIDILEM,RT004-RW001,1.54663534781,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Barat Daya,20,1,0,0,3,0,0,0,130,1,86,5,92,5,0,0,200,1,150,1,2,0,2,0,92,5,92,5,92,5,63,5
WARINGINKURUNG,TALAGALUHUR,KP. TIGAMAYA,RT005-RW002,2.77321514427,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Barat Daya,24,1,0,0,3,0,0,0,170,1,108,5,114,5,0,0,200,1,180,1,5,0,5,0,114,5,114,5,114,5,82,5
WARINGINKURUNG,TALAGALUHUR,KP. TIGAMAYA,RT006-RW002,1.70466726293,PUSAT,37,KUMUH RINGAN,Kawasan Pesisir Barat Daya,21,1,0,0,3,0,400,1,250,1,97,5,103,5,0,0,250,3,120,1,5,0,5,0,103,5,103,5,103,5,71,5
WARINGINKURUNG,TALAGALUHUR,KP. TIGAMAYA,RT007-RW002,1.30183517089,PUSAT,38,KUMUH SEDANG,Kawasan Pesisir Barat Daya,22,1,0,0,3,0,400,3,140,0,104,5,110,5,0,0,150,3,70,1,21,0,21,0,110,5,110,5,110,5,77,5
WARINGINKURUNG,TALAGALUHUR,KP. KEWARON,RT008-RW003,1.97797636324,PUSAT,38,KUMUH SEDANG,Kawasan Pesisir Barat Daya,27,1,0,0,2,0,0,0,280,3,89,5,104,5,0,0,300,3,150,1,1,0,1,0,104,5,104,5,104,5,89,5
WARINGINKURUNG,TALAGALUHUR,KP.T IGAMAYA,RT010-RW002,2.82602409177,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Barat Daya,27,1,0,0,0,0,0,0,160,1,103,5,103,5,0,0,200,1,170,1,5,0,5,0,103,5,103,5,103,5,88,5
WARINGINKURUNG,WARINGINKURUNG,KP.PENGASINAN,RT001-RW002,3.63044672381,KAB/KOTA,41,KUMUH SEDANG,Kawasan Pesisir Barat Daya,34,1,0,0,3,0,200,0,1715,5,165,5,175,5,0,0,0,0,560,5,10,0,10,0,175,5,175,5,175,5,128,5
WARINGINKURUNG,WARINGINKURUNG,KP.PENGASINAN,RT002-RW002,6.30339184784,KAB/KOTA,37,KUMUH RINGAN,Kawasan Pesisir Barat Daya,38,1,0,0,3,0,0,0,455,1,151,5,159,5,0,0,0,0,70,5,2,0,2,0,159,5,159,5,159,5,136,5
